ASX Code,Dividends,Date
AMC,0.2,1/09/2016
AMC,0.2,2/06/2016
AMC,0.2,3/03/2016
AMC,0.2,3/12/2015
AMC,0.2,3/09/2015
AMC,0.2,4/06/2015
AMC,0.2,5/03/2015
AMC,0.2,3/12/2014
AMC,0.2,3/09/2014
AME,0.28,7/03/2024
AME,0.25,7/12/2023
AME,0.25,13/09/2023
AME,0.25,9/06/2023
AME,0.25,9/03/2023
AME,0.22,6/12/2022
AME,0.22,13/09/2022
AME,0.22,9/06/2022
AME,0.22,9/03/2022
AME,0.2,7/12/2021
AME,0.2,13/09/2021
AME,0.2,11/06/2021
AME,0.2,12/03/2021
AME,0.18,4/12/2020
AME,0.18,11/09/2020
AME,0.18,11/06/2020
AME,0.18,12/03/2020
AME,0.14,5/12/2019
AME,0.14,13/09/2019
AME,0.14,13/06/2019
AME,0.14,14/03/2019
AME,0.14,6/12/2018
AME,0.14,13/09/2018
AME,0.14,14/06/2018
AME,0.14,15/03/2018
AME,0.09,5/12/2017
AME,0.09,14/09/2017
AME,0.09,14/06/2017
AME,0.09,15/03/2017
AME,0.09,5/12/2016
AME,0.09,14/09/2016
AME,0.09,14/06/2016
AME,0.09,15/03/2016
AME,0.09,2/12/2015
AME,0.09,14/09/2015
AME,0.09,12/06/2015
AME,0.09,13/03/2015
AME,0.09,3/12/2014
AME,0.09,12/09/2014
AMG,0.01,14/02/2024
AMG,0.01,15/11/2023
AMG,0.01,4/08/2023
AMG,0.01,10/05/2023
AMG,0.01,15/02/2023
AMG,0.01,16/11/2022
AMG,0.01,10/08/2022
AMG,0.01,11/05/2022
AMG,0.01,16/02/2022
AMG,0.01,9/11/2021
AMG,0.01,5/08/2021
AMG,0.01,12/05/2021
AMG,0.01,17/02/2021
AMG,0.01,4/11/2020
AMG,0.01,5/08/2020
AMG,0.01,6/05/2020
AMG,0.32,12/02/2020
AMG,0.32,6/11/2019
AMG,0.32,7/08/2019
AMG,0.32,15/05/2019
AMG,0.32,13/02/2019
AMG,0.3,7/11/2018
AMG,0.3,8/08/2018
AMG,0.3,9/05/2018
AMG,0.3,7/02/2018
AMG,0.2,8/11/2017
AMG,0.2,8/08/2017
AMG,0.2,9/05/2017
AMG,0.2,7/02/2017
AMH,0.26,14/03/2024
AMH,0.22,14/12/2023
AMH,0.22,14/09/2023
AMH,0.22,14/06/2023
AMH,0.22,14/03/2023
AMH,0.18,14/12/2022
AMH,0.18,14/09/2022
AMH,0.18,14/06/2022
AMH,0.18,14/03/2022
AMH,0.1,14/12/2021
AMH,0.1,14/09/2021
AMH,0.1,14/06/2021
AMH,0.1,12/03/2021
AMH,0.05,31/12/2020
AMH,0.05,14/09/2020
AMH,0.05,12/06/2020
AMH,0.05,12/03/2020
AMH,0.05,31/12/2019
AMH,0.05,12/09/2019
AMH,0.05,13/06/2019
AMH,0.05,14/03/2019
AMH,0.05,31/12/2018
AMH,0.05,13/09/2018
AMH,0.05,14/06/2018
AMH,0.05,14/03/2018
AMH,0.05,29/12/2017
AMH,0.05,14/09/2017
AMH,0.05,13/06/2017
AMH,0.05,13/03/2017
AMH,0.05,13/12/2016
AMH,0.05,13/09/2016
AMH,0.05,13/06/2016
AMH,0.05,11/03/2016
AMH,0.05,11/12/2015
AMH,0.05,11/09/2015
AMH,0.05,11/06/2015
AMH,0.05,11/03/2015
AMH,0.05,11/12/2014
AMH,0.05,11/09/2014
AMP,1.35,8/02/2024
AMP,1.35,3/11/2023
AMP,1.35,4/08/2023
AMP,1.35,5/05/2023
AMP,1.25,9/02/2023
AMP,1.25,4/11/2022
AMP,1.25,5/08/2022
AMP,1.25,6/05/2022
AMP,1.13,10/02/2022
AMP,1.13,5/11/2021
AMP,1.13,6/08/2021
AMP,1.13,7/05/2021
AMP,1.04,11/02/2021
AMP,1.04,6/11/2020
AMP,1.04,7/08/2020
AMP,1.04,15/05/2020
AMP,0.97,13/02/2020
AMP,0.97,1/11/2019
AMP,0.97,2/08/2019
AMP,0.97,3/05/2019
AMP,0.9,14/02/2019
AMP,0.9,2/11/2018
AMP,0.9,3/08/2018
AMP,0.9,4/05/2018
AMP,0.83,15/02/2018
AMP,0.83,3/11/2017
AMP,0.83,3/08/2017
AMP,0.83,4/05/2017
AMP,0.75,9/02/2017
AMP,0.75,3/11/2016
AMP,0.75,4/08/2016
AMP,0.75,5/05/2016
AMP,0.67,10/02/2016
AMP,0.67,29/10/2015
AMP,0.67,30/07/2015
AMP,0.67,30/04/2015
AMP,0.58,5/02/2015
AMP,0.58,6/11/2014
AMP,0.58,7/08/2014
AMT,1.62,11/04/2024
AMT,1.7,27/12/2023
AMT,1.62,10/10/2023
AMT,1.57,15/06/2023
AMT,1.56,13/04/2023
AMT,1.56,27/12/2022
AMT,1.47,7/10/2022
AMT,1.43,16/06/2022
AMT,1.4,12/04/2022
AMT,1.39,23/12/2021
AMT,1.31,27/09/2021
AMT,1.27,17/06/2021
AMT,1.24,12/04/2021
AMT,1.21,24/12/2020
AMT,1.14,25/09/2020
AMT,1.1,18/06/2020
AMT,1.08,13/04/2020
AMT,1.01,26/12/2019
AMT,0.95,26/09/2019
AMT,0.92,18/06/2019
AMT,0.9,10/04/2019
AMT,0.84,26/12/2018
AMT,0.79,27/09/2018
AMT,0.77,18/06/2018
AMT,0.75,10/04/2018
AMT,0.7,27/12/2017
AMT,0.66,28/09/2017
AMT,0.64,15/06/2017
AMT,0.62,10/04/2017
AMT,0.58,23/12/2016
AMT,0.55,28/09/2016
AMT,0.53,15/06/2016
AMT,0.51,8/04/2016
AMT,0.49,14/12/2015
AMT,0.46,21/09/2015
AMT,0.44,15/06/2015
AMT,0.42,8/04/2015
AMT,0.38,12/12/2014
AMT,0.36,19/09/2014
AOA,0.21,2/04/2024
AOA,0.63,22/12/2023
AOA,0.22,3/10/2023
AOA,0.5,5/07/2023
AOA,0.18,4/04/2023
AOA,0.38,23/12/2022
AOA,0.2,4/10/2022
AOA,0.51,5/07/2022
AOA,0.17,4/04/2022
AOA,0.57,23/12/2021
AOA,0.15,4/10/2021
AOA,0.38,2/07/2021
AOA,0.0424,17/06/2021
AOA,0.11,5/04/2021
AOA,0.42,24/12/2020
AOA,0.16,2/10/2020
AOA,0.36,2/07/2020
AOA,0.0591,11/06/2020
AOA,0.16,2/04/2020
AOA,0.54,24/12/2019
AOA,0.18,2/10/2019
AOA,0.55,2/07/2019
AOA,0.18,2/04/2019
AOA,0.35,28/12/2018
AOA,0.17,2/10/2018
AOA,0.48,3/07/2018
AOA,0.15,3/04/2018
AOA,2.06,28/12/2017
AOA,0.16,3/10/2017
AOA,0.4,6/07/2017
AOA,0.13,4/04/2017
AOA,0.36,28/12/2016
AOA,0.14,4/10/2016
AOA,0.4,6/07/2016
AOA,0.16,4/04/2016
AOA,0.29,28/12/2015
AOA,0.13,2/10/2015
AOA,0.42,2/07/2015
AOA,0.12,2/04/2015
AOA,0.31,26/12/2014
AOA,0.15,2/10/2014
AOA,0.42,2/07/2014
AOD,0.06,22/04/2024
AOD,0.06,20/03/2024
AOD,0.06,21/02/2024
AOD,0.06,23/01/2024
AOD,0.06,28/12/2023
AOD,0.06,21/11/2023
AOD,0.06,23/10/2023
AOD,0.06,21/09/2023
AOD,0.06,23/08/2023
AOD,0.06,21/07/2023
AOD,0.06,22/06/2023
AOD,0.06,18/05/2023
AOD,0.06,20/04/2023
AOD,0.06,23/03/2023
AOD,0.06,17/02/2023
AOD,0.06,23/01/2023
AOD,0.06,29/12/2022
AOD,0.06,21/11/2022
AOD,0.06,21/10/2022
AOK,0.09,2/04/2024
AOK,0.07,4/03/2024
AOK,0.06,2/02/2024
AOK,0.29,22/12/2023
AOK,0.06,4/12/2023
AOK,0.06,2/11/2023
AOK,0.09,3/10/2023
AOK,0.06,5/09/2023
AOK,0.06,2/08/2023
AOK,0.14,5/07/2023
AOK,0.06,2/06/2023
AOK,0.06,2/05/2023
AOK,0.08,4/04/2023
AOK,0.05,2/03/2023
AOK,0.05,2/02/2023
AOK,0.19,23/12/2022
AOK,0.05,2/12/2022
AOK,0.04,2/11/2022
AOK,0.08,4/10/2022
AOK,0.04,2/09/2022
AOK,0.04,2/08/2022
AOK,0.12,5/07/2022
AOK,0.04,2/06/2022
AOK,0.04,3/05/2022
AOK,0.06,4/04/2022
AOK,0.03,2/03/2022
AOK,0.04,2/02/2022
AOK,0.17,23/12/2021
AOK,0.03,2/12/2021
AOK,0.03,2/11/2021
AOK,0.06,4/10/2021
AOK,0.03,2/09/2021
AOK,0.03,3/08/2021
AOK,0.1,2/07/2021
AOK,0.0424,17/06/2021
AOK,0.03,2/06/2021
AOK,0.03,4/05/2021
AOK,0.05,5/04/2021
AOK,0.03,2/03/2021
AOK,0.03,2/02/2021
AOK,0.15,24/12/2020
AOK,0.04,2/12/2020
AOK,0.05,3/11/2020
AOK,0.07,2/10/2020
AOK,0.05,2/09/2020
AOK,0.04,4/08/2020
AOK,0.13,2/07/2020
AOK,0.05,2/06/2020
AOK,0.05,4/05/2020
AOK,0.08,2/04/2020
AOK,0.05,3/03/2020
AOK,0.05,4/02/2020
AOK,0.17,24/12/2019
AOK,0.05,3/12/2019
AOK,0.05,4/11/2019
AOK,0.08,2/10/2019
AOK,0.06,4/09/2019
AOK,0.06,2/08/2019
AOK,0.17,2/07/2019
AOK,0.06,4/06/2019
AOK,0.06,2/05/2019
AOK,0.08,2/04/2019
AOK,0.06,4/03/2019
AOK,0.07,4/02/2019
AOK,0.15,28/12/2018
AOK,0.06,4/12/2018
AOK,0.06,2/11/2018
AOK,0.08,2/10/2018
AOK,0.06,5/09/2018
AOK,0.06,2/08/2018
AOK,0.16,3/07/2018
AOK,0.05,4/06/2018
AOK,0.05,2/05/2018
AOK,0.07,3/04/2018
AOK,0.04,2/03/2018
AOK,0.05,2/02/2018
AOK,0.06,28/12/2017
AOK,0.36,4/12/2017
AOK,0.04,2/11/2017
AOK,0.07,3/10/2017
AOK,0.05,6/09/2017
AOK,0.05,2/08/2017
AOK,0.14,6/07/2017
AOK,0.04,2/06/2017
AOK,0.05,2/05/2017
AOK,0.07,4/04/2017
AOK,0.04,2/03/2017
AOK,0.05,2/02/2017
AOK,0.12,28/12/2016
AOK,0.06,2/12/2016
AOK,0.04,2/11/2016
AOK,0.06,4/10/2016
AOK,0.04,2/09/2016
AOK,0.04,2/08/2016
AOK,0.14,6/07/2016
AOK,0.04,2/06/2016
AOK,0.04,3/05/2016
AOK,0.07,4/04/2016
AOK,0.03,2/03/2016
AOK,0.03,2/02/2016
AON,0.68,30/04/2024
AON,0.62,31/01/2024
AON,0.62,31/10/2023
AON,0.62,31/07/2023
AON,0.62,28/04/2023
AON,0.56,31/01/2023
AON,0.56,31/10/2022
AON,0.56,29/07/2022
AON,0.56,29/04/2022
AON,0.51,31/01/2022
AON,0.51,29/10/2021
AON,0.51,30/07/2021
AON,0.51,30/04/2021
AON,0.46,29/01/2021
AON,0.46,30/10/2020
AON,0.44,31/07/2020
AON,0.44,30/04/2020
AON,0.44,31/01/2020
AON,0.44,31/10/2019
AON,0.44,31/07/2019
AON,0.44,30/04/2019
AON,0.4,31/01/2019
AON,0.4,31/10/2018
AON,0.4,9/08/2018
AON,0.4,31/07/2018
AON,0.4,30/04/2018
AON,0.36,31/01/2018
AON,0.36,31/10/2017
AON,0.36,28/07/2017
AON,0.36,27/04/2017
AON,0.33,30/01/2017
AON,0.33,28/10/2016
AON,0.33,28/07/2016
AON,0.33,28/04/2016
AON,0.3,28/01/2016
AON,0.3,29/10/2015
AON,0.3,30/07/2015
AON,0.3,29/04/2015
AON,0.25,29/01/2015
AON,0.25,30/10/2014
AON,0.25,30/07/2014
APA,0.25,19/04/2024
APA,0.25,19/01/2024
APA,0.25,20/10/2023
APA,0.25,20/07/2023
APA,0.25,20/04/2023
APA,0.25,20/01/2023
APA,0.25,20/10/2022
APA,0.13,21/07/2022
APA,0.13,21/04/2022
APA,0.13,20/01/2022
APA,0.0625,21/10/2021
APA,0.03,21/07/2021
APA,0.03,21/04/2021
APA,0.03,21/01/2021
APA,0.03,21/10/2020
APA,0.03,21/07/2020
APA,0.03,21/04/2020
APA,0.25,21/01/2020
APA,0.25,21/10/2019
APA,0.25,19/07/2019
APA,0.25,18/04/2019
APA,0.25,18/01/2019
APA,0.25,19/10/2018
APA,0.25,20/07/2018
APA,0.25,20/04/2018
APA,0.25,19/01/2018
APA,0.25,20/10/2017
APA,0.25,19/07/2017
APA,0.25,19/04/2017
APA,0.25,18/01/2017
APA,0.25,19/10/2016
APA,0.25,20/07/2016
APA,0.25,20/04/2016
APA,0.25,20/01/2016
APA,0.25,20/10/2015
APA,0.25,20/07/2015
APA,0.25,20/04/2015
APA,0.25,20/01/2015
APA,0.25,20/10/2014
APA,0.25,18/07/2014
APD,1.77,28/03/2024
APD,1.75,29/12/2023
APD,1.75,29/09/2023
APD,1.75,30/06/2023
APD,1.75,31/03/2023
APD,1.62,30/12/2022
APD,1.62,30/09/2022
APD,1.62,30/06/2022
APD,1.62,31/03/2022
APD,1.5,31/12/2021
APD,1.5,30/09/2021
APD,1.5,30/06/2021
APD,1.5,31/03/2021
APD,1.34,31/12/2020
APD,1.34,30/09/2020
APD,1.34,30/06/2020
APD,1.34,31/03/2020
APD,1.16,31/12/2019
APD,1.16,30/09/2019
APD,1.16,28/06/2019
APD,1.16,29/03/2019
APD,1.1,31/12/2018
APD,1.1,28/09/2018
APD,1.1,29/06/2018
APD,1.1,29/03/2018
APD,0.95,29/12/2017
APD,0.95,6/10/2017
APD,0.95,29/06/2017
APD,0.95,30/03/2017
APD,0.86,29/12/2016
APD,0.86,6/10/2016
APD,0.86,29/06/2016
APD,0.86,30/03/2016
APD,0.81,30/12/2015
APD,0.81,29/09/2015
APD,0.81,29/06/2015
APD,0.81,30/03/2015
APD,0.77,30/12/2014
APD,0.77,29/09/2014
APO,0.43,16/02/2024
APO,0.43,16/11/2023
APO,0.43,17/08/2023
APO,0.43,19/05/2023
APO,0.4,17/02/2023
APO,0.4,16/11/2022
APO,0.4,17/08/2022
APO,0.4,17/05/2022
APO,0.4,17/02/2022
APO,0.5,18/11/2021
APO,0.5,18/08/2021
APO,0.5,19/05/2021
APO,0.6,18/02/2021
APO,0.51,19/11/2020
APO,0.49,17/08/2020
APO,0.42,15/05/2020
APO,0.89,10/02/2020
APO,0.5,19/11/2019
APO,0.5,15/08/2019
APO,0.46,20/05/2019
APO,0.56,20/02/2019
APO,0.46,19/11/2018
APO,0.43,16/08/2018
APO,0.38,17/05/2018
APO,0.66,20/02/2018
APO,0.39,20/11/2017
APO,0.52,18/08/2017
APO,0.49,17/05/2017
APO,0.45,16/02/2017
APO,0.35,17/11/2016
APO,0.37,18/08/2016
APO,0.25,18/05/2016
APO,0.28,17/02/2016
APO,0.35,18/11/2015
APO,0.42,14/08/2015
APO,0.33,18/05/2015
APO,0.86,12/02/2015
APO,0.73,12/11/2014
APO,0.46,20/08/2014
ARB,1.08,15/12/2022
ARB,0.73,17/12/2020
ARC,0.05,29/04/2024
ARC,0.05,30/01/2024
ARC,0.05,30/10/2023
ARC,0.05,28/07/2023
ARC,0.05,27/04/2023
ARC,0.05,30/01/2023
ARC,0.05,28/10/2022
ARC,0.05,28/07/2022
ARC,0.05,28/04/2022
ARC,0.05,28/01/2022
ARC,0.02,28/10/2021
ARC,0.02,29/07/2021
ARC,0.02,29/04/2021
ARC,0.01,28/01/2021
ARC,0.01,29/04/2020
ARC,0.01,30/01/2020
ARD,1.25,1/10/2021
ARD,0.15,16/09/2021
ARD,0.15,1/06/2021
ARD,0.15,17/03/2021
ARD,0.15,1/12/2020
ARD,0.15,16/09/2020
ARD,0.15,2/06/2020
ARD,0.14,17/03/2020
ARD,0.14,14/11/2019
ARD,0.14,15/08/2019
ARD,0.14,16/05/2019
ARD,0.14,26/02/2019
ARD,0.14,15/11/2018
ARD,0.14,16/08/2018
ARD,0.14,16/05/2018
ARD,0.14,26/02/2018
ARD,0.14,15/11/2017
ARD,0.14,15/08/2017
ARD,0.14,15/05/2017
ARE,1.27,27/03/2024
ARE,1.27,28/12/2023
ARE,1.24,28/09/2023
ARE,1.24,29/06/2023
ARE,1.21,30/03/2023
ARE,1.21,29/12/2022
ARE,1.18,29/09/2022
ARE,1.18,29/06/2022
ARE,1.15,30/03/2022
ARE,1.15,30/12/2021
ARE,1.12,29/09/2021
ARE,1.12,29/06/2021
ARE,1.09,30/03/2021
ARE,1.09,30/12/2020
ARE,1.06,29/09/2020
ARE,1.06,29/06/2020
ARE,1.03,30/03/2020
ARE,1.03,30/12/2019
ARE,1,27/09/2019
ARE,1,27/06/2019
ARE,0.97,28/03/2019
ARE,0.97,28/12/2018
ARE,0.93,27/09/2018
ARE,0.93,28/06/2018
ARE,0.9,28/03/2018
ARE,0.9,28/12/2017
ARE,0.86,28/09/2017
ARE,0.86,28/06/2017
ARE,0.83,29/03/2017
ARE,0.83,28/12/2016
ARE,0.8,28/09/2016
ARE,0.8,28/06/2016
ARE,0.8,29/03/2016
ARE,0.77,29/12/2015
ARE,0.77,28/09/2015
ARE,0.77,26/06/2015
ARE,0.74,27/03/2015
ARE,0.74,29/12/2014
ARE,0.72,26/09/2014
ARI,0.35,27/03/2024
ARI,0.35,28/12/2023
ARI,0.35,28/09/2023
ARI,0.35,29/06/2023
ARI,0.35,30/03/2023
ARI,0.35,29/12/2022
ARI,0.35,29/09/2022
ARI,0.35,29/06/2022
ARI,0.35,30/03/2022
ARI,0.35,30/12/2021
ARI,0.35,29/09/2021
ARI,0.35,29/06/2021
ARI,0.35,30/03/2021
ARI,0.35,30/12/2020
ARI,0.35,29/09/2020
ARI,0.35,29/06/2020
ARI,0.4,30/03/2020
ARI,0.46,30/12/2019
ARI,0.46,27/09/2019
ARI,0.46,27/06/2019
ARI,0.46,28/03/2019
ARI,0.46,28/12/2018
ARI,0.46,27/09/2018
ARI,0.46,28/06/2018
ARI,0.46,28/03/2018
ARI,0.46,28/12/2017
ARI,0.46,28/09/2017
ARI,0.46,28/06/2017
ARI,0.46,29/03/2017
ARI,0.46,28/12/2016
ARI,0.46,28/09/2016
ARI,0.46,28/06/2016
ARI,0.46,29/03/2016
ARI,0.46,29/12/2015
ARI,0.44,28/09/2015
ARI,0.44,26/06/2015
ARI,0.44,27/03/2015
ARI,0.4,29/12/2014
ARI,0.4,26/09/2014
ASB,0.22,29/02/2024
ASB,0.22,30/11/2023
ASB,0.21,31/08/2023
ASB,0.21,31/05/2023
ASB,0.21,28/02/2023
ASB,0.21,30/11/2022
ASB,0.2,31/08/2022
ASB,0.2,31/05/2022
ASB,0.2,28/02/2022
ASB,0.2,30/11/2021
ASB,0.2,31/08/2021
ASB,0.18,28/05/2021
ASB,0.18,26/02/2021
ASB,0.18,30/11/2020
ASB,0.18,31/08/2020
ASB,0.18,29/05/2020
ASB,0.18,28/02/2020
ASB,0.18,29/11/2019
ASB,0.17,30/08/2019
ASB,0.17,31/05/2019
ASB,0.17,28/02/2019
ASB,0.17,30/11/2018
ASB,0.15,31/08/2018
ASB,0.15,31/05/2018
ASB,0.15,28/02/2018
ASB,0.14,30/11/2017
ASB,0.12,30/08/2017
ASB,0.12,30/05/2017
ASB,0.12,27/02/2017
ASB,0.12,29/11/2016
ASB,0.11,30/08/2016
ASB,0.11,27/05/2016
ASB,0.11,26/02/2016
ASB,0.11,27/11/2015
ASB,0.1,28/08/2015
ASB,0.1,28/05/2015
ASB,0.1,26/02/2015
ASB,0.1,26/11/2014
ASB,0.09,28/08/2014
ASG,0.12,18/04/2024
ASG,0.11,18/01/2024
ASG,0.1,16/11/2023
ASG,0.11,20/07/2023
ASG,0.11,20/04/2023
ASG,0.11,19/01/2023
ASG,0.1,17/11/2022
ASH,0.39,29/02/2024
ASH,0.39,30/11/2023
ASH,0.39,31/08/2023
ASH,0.39,31/05/2023
ASH,0.34,28/02/2023
ASH,0.34,30/11/2022
ASH,0.34,31/08/2022
ASH,0.34,31/05/2022
ASH,0.3,28/02/2022
ASH,0.3,30/11/2021
ASH,0.3,31/08/2021
ASH,0.3,28/05/2021
ASH,0.28,25/02/2021
ASH,0.28,30/11/2020
ASH,0.28,31/08/2020
ASH,0.28,29/05/2020
ASH,0.28,27/02/2020
ASH,0.28,29/11/2019
ASH,0.28,29/08/2019
ASH,0.28,31/05/2019
ASH,0.25,28/02/2019
ASH,0.25,30/11/2018
ASH,0.25,30/08/2018
ASH,0.25,31/05/2018
ASH,0.23,28/02/2018
ASH,0.23,30/11/2017
ASH,0.23,30/08/2017
ASH,0.23,30/05/2017
ASH,62.18,15/05/2017
ASH,0.39,27/02/2017
ASH,0.39,29/11/2016
ASH,0.39,17/08/2016
ASH,0.39,1/06/2016
ASH,0.39,17/02/2016
ASH,0.39,27/11/2015
ASH,0.39,19/08/2015
ASH,0.39,27/05/2015
ASH,0.34,11/02/2015
ASH,0.34,26/11/2014
ASH,0.34,13/08/2014
ASX,0.57,30/06/2023
ASX,0.48,29/06/2022
ASX,0.3,3/09/2021
ASX,0.14,13/08/2020
ASX,0.15953,13/08/2019
ASX,0.16,10/08/2018
ASX,0.37,18/04/2018
ASX,0.16,9/08/2017
ASX,0.18,15/08/2016
ASX,0.23,10/08/2015
ASX,0.15,13/08/2014
ATR,0.41,24/04/2024
ATR,0.41,31/01/2024
ATR,0.41,25/10/2023
ATR,0.41,26/07/2023
ATR,0.38,3/05/2023
ATR,0.38,1/02/2023
ATR,0.38,25/10/2022
ATR,0.38,26/07/2022
ATR,0.38,26/04/2022
ATR,0.38,2/02/2022
ATR,0.38,26/10/2021
ATR,0.38,3/08/2021
ATR,0.38,27/04/2021
ATR,0.36,26/01/2021
ATR,0.36,27/10/2020
ATR,0.36,28/07/2020
ATR,0.36,28/04/2020
ATR,0.36,28/01/2020
ATR,0.36,29/10/2019
ATR,0.36,30/07/2019
ATR,0.36,30/04/2019
ATR,0.34,29/01/2019
ATR,0.34,30/10/2018
ATR,0.34,31/07/2018
ATR,0.32,8/05/2018
ATR,0.32,30/01/2018
ATR,0.32,31/10/2017
ATR,0.32,24/07/2017
ATR,0.32,1/05/2017
ATR,0.32,30/01/2017
ATR,0.32,31/10/2016
ATR,0.3,25/07/2016
ATR,0.3,25/04/2016
ATR,0.3,25/01/2016
ATR,0.3,2/11/2015
ATR,0.28,27/07/2015
ATR,0.28,27/04/2015
ATR,0.28,26/01/2015
ATR,0.28,3/11/2014
ATR,0.28,28/07/2014
AUB,0.32,8/02/2024
AUB,0.32,9/11/2023
AUB,0.3,10/08/2023
AUB,0.3,18/05/2023
AUB,0.3,9/02/2023
AUB,0.3,9/11/2022
AUB,0.3,11/08/2022
AUB,0.28,19/05/2022
AUB,0.28,10/02/2022
AUB,0.28,10/11/2021
AUB,0.28,12/08/2021
AUB,0.28,20/05/2021
AUB,0.25,11/02/2021
AUB,0.25,12/11/2020
AUB,0.25,6/08/2020
AUB,0.25,19/05/2020
AUB,0.25,6/02/2020
AUB,0.25,7/11/2019
AUB,0.25,1/08/2019
AUB,0.23,16/05/2019
AUB,0.23,7/02/2019
AUB,0.23,8/11/2018
AUB,0.23,2/08/2018
AUB,0.21,10/05/2018
AUB,0.21,5/02/2018
AUB,0.21,10/11/2017
AUB,0.2,2/08/2017
AUB,0.2,10/05/2017
AUB,0.2,8/02/2017
AUB,0.2,9/11/2016
AUB,0.19,3/08/2016
AUB,0.19,11/05/2016
AUB,0.19,10/02/2016
AUB,0.19,10/11/2015
AUB,0.17,12/08/2015
AUB,0.17,13/05/2015
AUB,0.15,11/02/2015
AUB,0.15,12/11/2014
AUB,0.15,13/08/2014
AVB,1.7,27/03/2024
AVB,1.65,28/12/2023
AVB,1.65,28/09/2023
AVB,1.65,29/06/2023
AVB,1.65,30/03/2023
AVB,1.59,29/12/2022
AVB,1.59,29/09/2022
AVB,1.59,29/06/2022
AVB,1.59,30/03/2022
AVB,1.59,30/12/2021
AVB,1.59,1/10/2021
AVB,1.59,29/06/2021
AVB,1.59,30/03/2021
AVB,1.59,30/12/2020
AVB,1.59,29/09/2020
AVB,1.59,29/06/2020
AVB,1.59,30/03/2020
AVB,1.52,30/12/2019
AVB,1.52,27/09/2019
AVB,1.52,27/06/2019
AVB,1.52,28/03/2019
AVB,1.47,28/12/2018
AVB,1.47,27/09/2018
AVB,1.47,28/06/2018
AVB,1.47,28/03/2018
AVB,1.42,28/12/2017
AVB,1.42,28/09/2017
AVB,1.42,28/06/2017
AVB,1.42,29/03/2017
AVB,1.35,28/12/2016
AVB,1.35,28/09/2016
AVB,1.35,28/06/2016
AVB,1.35,29/03/2016
AVB,1.25,29/12/2015
AVB,1.25,28/09/2015
AVB,1.25,26/06/2015
AVB,1.25,27/03/2015
AVB,1.16,29/12/2014
AVB,1.16,26/09/2014
AVD,0.03,26/03/2024
AVD,0.03,28/12/2023
AVD,0.03,21/09/2023
AVD,0.03,27/06/2023
AVD,0.03,23/03/2023
AVD,0.03,27/12/2022
AVD,0.03,22/09/2022
AVD,0.03,23/06/2022
AVD,0.03,24/03/2022
AVD,0.02,23/12/2021
AVD,0.02,30/09/2021
AVD,0.02,23/06/2021
AVD,0.02,24/03/2021
AVD,0.02,22/12/2020
AVD,0.02,25/03/2020
AVD,0.02,24/12/2019
AVD,0.02,2/10/2019
AVD,0.02,27/06/2019
AVD,0.02,26/03/2019
AVD,0.02,26/12/2018
AVD,0.02,2/10/2018
AVD,0.02,27/06/2018
AVD,0.02,28/03/2018
AVD,0.02,26/12/2017
AVD,0.02,4/10/2017
AVD,0.02,28/06/2017
AVD,0.02,29/03/2017
AVD,0.01,21/12/2016
AVD,0.01,26/10/2016
AVD,0.01,28/06/2016
AVD,0.02,31/03/2015
AVD,0.02,23/12/2014
AVD,0.05,6/10/2014
AVD,0.05,1/07/2014
AXP,0.7,4/04/2024
AXP,0.6,4/01/2024
AXP,0.6,5/10/2023
AXP,0.6,6/07/2023
AXP,0.6,5/04/2023
AXP,0.52,5/01/2023
AXP,0.52,13/10/2022
AXP,0.52,30/06/2022
AXP,0.52,7/04/2022
AXP,0.43,6/01/2022
AXP,0.43,7/10/2021
AXP,0.43,1/07/2021
AXP,0.43,31/03/2021
AXP,0.43,7/01/2021
AXP,0.43,8/10/2020
AXP,0.43,1/07/2020
AXP,0.43,2/04/2020
AXP,0.43,2/01/2020
AXP,0.43,3/10/2019
AXP,0.39,3/07/2019
AXP,0.39,4/04/2019
AXP,0.39,3/01/2019
AXP,0.39,4/10/2018
AXP,0.35,5/07/2018
AXP,0.35,5/04/2018
AXP,0.35,4/01/2018
AXP,0.35,5/10/2017
AXP,0.32,5/07/2017
AXP,0.32,5/04/2017
AXP,0.32,4/01/2017
AXP,0.32,5/10/2016
AXP,0.29,29/06/2016
AXP,0.29,6/04/2016
AXP,0.29,6/01/2016
AXP,0.29,7/10/2015
AXP,0.29,30/06/2015
AXP,0.26,31/03/2015
AXP,0.26,7/01/2015
AXP,0.26,1/10/2014
AXP,0.26,9/07/2014
AYI,0.15,16/04/2024
AYI,0.15,2/02/2024
AYI,0.13,17/10/2023
AYI,0.13,17/07/2023
AYI,0.13,14/04/2023
AYI,0.13,3/02/2023
AYI,0.13,14/10/2022
AYI,0.13,14/07/2022
AYI,0.13,14/04/2022
AYI,0.13,19/01/2022
AYI,0.13,14/10/2021
AYI,0.13,15/07/2021
AYI,0.13,15/04/2021
AYI,0.13,19/01/2021
AYI,0.13,16/10/2020
AYI,0.13,16/07/2020
AYI,0.13,16/04/2020
AYI,0.13,16/01/2020
AYI,0.13,17/10/2019
AYI,0.13,16/07/2019
AYI,0.13,16/04/2019
AYI,0.13,17/01/2019
AYI,0.13,17/10/2018
AYI,0.13,17/07/2018
AYI,0.13,16/04/2018
AYI,0.13,19/01/2018
AYI,0.13,17/10/2017
